File,Activity,Subject,Trial,A11,A12,A21,A22,A31,A32,A Diff,A Angle,A 3D Angle,B11,B12,B21,B22,B31,B32,B Diff,B Angle,B 3D Angle
a2_s7_t3_color.avi,a2,s7,t3,260.9594,249.04164,270.943,176.70715,288.5001,164.81682,111.7655,131.96564696131,47.1960369136414,389.0383,238.0164,389.03632,237.96922,343.12775,232.23734,51.68962,99.5243294744247,5.43492092817496
a16_s6_t1_color.avi,a16,s6,t1,276.9051,104.99729,277.69284,105.04112,279.49533,105.04419,2.6371384,176.912862726996,3.57633437499737,295.97,357.95157,294.85355,357.97342,295.34964,358.01157,0.6803589,5.51825736059163,5.71059313749963
a16_s6_t1_color.avi,a16,s6,t1,276.9051,104.99729,277.69284,105.04112,279.49533,105.04419,2.6371384,176.912862726996,3.57633437499737,295.97,357.95157,294.85355,357.97342,295.34964,358.01157,0.6803589,5.51825736059163,5.71059313749963
a17_s2_t1_color.avi,a17,s2,t1,38.98763,132.94574,39.009212,132.97968,549.0361,202.01517,579.11786,130.165535274064,112.95171690118,278.05353,299.99637,292.59894,313.22873,39.019794,141.93285,397.09726,8.25413425456605,6.03674805794485
a17_s2_t1_color.avi,a17,s2,t1,38.98763,132.94574,39.009212,132.97968,549.0361,202.01517,579.11786,130.165535274064,112.95171690118,278.05353,299.99637,292.59894,313.22873,39.019794,141.93285,397.09726,8.25413425456605,6.03674805794485
a9_s7_t2_color.avi,a9,s7,t2,328.96536,218.01149,362.40378,146.26276,338.6821,271.73328,63.438522,14.2817474994519,10.7437258430734,388.98032,237.99428,388.966,237.99818,336.04697,245.09076,60.02983,172.368201449088,6.15335023697983
a9_s7_t2_color.avi,a9,s7,t2,328.96536,218.01149,362.40378,146.26276,338.6821,271.73328,63.438522,14.2817474994519,10.7437258430734,388.98032,237.99428,388.966,237.99818,336.04697,245.09076,60.02983,172.368201449088,6.15335023697983
a15_s7_t4_color.avi,a15,s7,t4,305.4483,222.02441,313.2149,235.3787,334.86542,261.47336,68.86606,170.499297549835,12.8834353453458,322.5512,217.91338,329.13995,228.98283,342.57773,256.60217,58.715317,175.182631413228,6.15759996502254
a15_s7_t4_color.avi,a15,s7,t4,305.4483,222.02441,313.2149,235.3787,334.86542,261.47336,68.86606,170.499297549835,12.8834353453458,322.5512,217.91338,329.13995,228.98283,342.57773,256.60217,58.715317,175.182631413228,6.15759996502254
a9_s6_t2_color.avi,a9,s6,t2,281.04095,105.96523,281.06775,106.03934,424.4935,204.90779,242.39511,144.458708710075,11.7176898755186,321.0696,106.00748,320.17303,105.96181,365.79202,105.140724,45.589165,3.94709307933677,6.1586288770012
a9_s6_t2_color.avi,a9,s6,t2,281.04095,105.96523,281.06775,106.03934,424.4935,204.90779,242.39511,144.458708710075,11.7176898755186,321.0696,106.00748,320.17303,105.96181,365.79202,105.140724,45.589165,3.94709307933677,6.1586288770012
a17_s1_t2_color.avi,a17,s1,t2,347.08594,249.93332,334.64584,249.2479,314.35724,184.16612,98.495895,110.468053510064,162.834086704347,343.10022,282.88544,356.46902,266.63342,325.71347,247.68478,52.587402,82.1969146255288,6.34582738198084
a17_s1_t2_color.avi,a17,s1,t2,347.08594,249.93332,334.64584,249.2479,314.35724,184.16612,98.495895,110.468053510064,162.834086704347,343.10022,282.88544,356.46902,266.63342,325.71347,247.68478,52.587402,82.1969146255288,6.34582738198084
a15_s8_t3_color.avi,a15,s8,t3,282.18463,279.0684,293.42023,285.3559,335.58264,248.66911,83.79729,109.740855546695,173.573035109128,388.9596,237.97078,390.27423,194.89156,347.46765,246.66544,50.1866,37.8359580852013,6.5019489667462
a15_s8_t3_color.avi,a15,s8,t3,282.18463,279.0684,293.42023,285.3559,335.58264,248.66911,83.79729,109.740855546695,173.573035109128,388.9596,237.97078,390.27423,194.89156,347.46765,246.66544,50.1866,37.8359580852013,6.5019489667462
a27_s2_t2_color.avi,a27,s2,t2,349.0347,251.0079,333.5719,268.014,344.37338,307.47083,61.124237,122.411431859432,51.4469909370917,287.09747,194.031,288.3437,230.22179,288.35214,190.3075,4.97818,1.98424026956823,6.53738769459582
a27_s2_t2_color.avi,a27,s2,t2,349.0347,251.0079,333.5719,268.014,344.37338,307.47083,61.124237,122.411431859432,51.4469909370917,287.09747,194.031,288.3437,230.22179,288.35214,190.3075,4.97818,1.98424026956823,6.53738769459582
a10_s7_t4_color.avi,a10,s7,t4,322.8391,216.01166,303.9495,216.49599,378.91397,257.23022,97.29343,29.9875395898656,157.822832260459,388.99396,238.01187,373.0221,244.60335,339.99854,245.18375,56.167297,158.581275669936,6.79993242536841
a10_s7_t4_color.avi,a10,s7,t4,322.8391,216.01166,303.9495,216.49599,378.91397,257.23022,97.29343,29.9875395898656,157.822832260459,388.99396,238.01187,373.0221,244.60335,339.99854,245.18375,56.167297,158.581275669936,6.79993242536841
a2_s4_t4_color.avi,a2,s4,t4,320.9319,201.99095,315.85345,200.76266,351.55252,258.99094,87.62062,44.891386998323,93.9940093964872,389.01257,238.01215,389.02176,237.98222,339.44034,208.89337,78.69101,103.333894585708,6.91630631036545
a2_s4_t4_color.avi,a2,s4,t4,320.9319,201.99095,315.85345,200.76266,351.55252,258.99094,87.62062,44.891386998323,93.9940093964872,389.01257,238.01215,389.02176,237.98222,339.44034,208.89337,78.69101,103.333894585708,6.91630631036545
a16_s8_t3_color.avi,a16,s8,t3,260.987,249.98674,266.9814,233.0252,282.37363,268.31677,39.71666,43.0281820267866,32.8393728784304,290.01486,358.00543,290.44742,358.0035,290.3491,357.9644,0.37527466,21.9517466065599,7.12501634890176
a16_s8_t3_color.avi,a16,s8,t3,260.987,249.98674,266.9814,233.0252,282.37363,268.31677,39.71666,43.0281820267866,32.8393728784304,290.01486,358.00543,290.44742,358.0035,290.3491,357.9644,0.37527466,21.9517466065599,7.12501634890176
a5_s7_t4_color.avi,a5,s7,t4,341.07086,251.00134,326.78223,215.97046,298.79333,162.29893,130.97993,174.648527719367,48.0238912059035,327.04663,215.99982,327.01578,213.87892,302.41727,158.54144,82.08774,156.867431190122,7.3553705425507
a5_s7_t4_color.avi,a5,s7,t4,341.07086,251.00134,326.78223,215.97046,298.79333,162.29893,130.97993,174.648527719367,48.0238912059035,327.04663,215.99982,327.01578,213.87892,302.41727,158.54144,82.08774,156.867431190122,7.3553705425507
a3_s2_t1_color.avi,a3,s2,t1,346.0209,251.01163,322.35715,207.1322,360.7101,237.65996,28.040878,23.1437518761703,127.762367444791,389.01437,238.0357,347.48798,245.97122,370.4628,245.48743,26.003296,9.61219679988135,7.42602895160317
a3_s2_t1_color.avi,a3,s2,t1,346.0209,251.01163,322.35715,207.1322,360.7101,237.65996,28.040878,23.1437518761703,127.762367444791,389.01437,238.0357,347.48798,245.97122,370.4628,245.48743,26.003296,9.61219679988135,7.42602895160317
a10_s7_t2_color.avi,a10,s7,t2,326.0088,216.03552,327.3288,238.05476,355.26447,247.04572,60.26587,111.271160929263,20.2832372695728,389.00287,237.99188,365.8049,244.66066,344.09064,245.71468,52.635025,166.740474581531,7.59978179354236
a10_s7_t2_color.avi,a10,s7,t2,326.0088,216.03552,327.3288,238.05476,355.26447,247.04572,60.26587,111.271160929263,20.2832372695728,389.00287,237.99188,365.8049,244.66066,344.09064,245.71468,52.635025,166.740474581531,7.59978179354236
a6_s6_t2_color.avi,a6,s6,t2,280.07462,105.998314,280.27838,106.11532,281.53107,106.09618,1.5543213,149.260025802707,1.59114027119458,320.04105,106.00544,319.45282,106.05827,320.60956,105.99635,0.5775986,2.06830256601359,7.66095955624079
a6_s6_t2_color.avi,a6,s6,t2,280.07462,105.998314,280.27838,106.11532,281.53107,106.09618,1.5543213,149.260025802707,1.59114027119458,320.04105,106.00544,319.45282,106.05827,320.60956,105.99635,0.5775986,2.06830256601359,7.66095955624079
a19_s1_t1_color.avi,a19,s1,t1,346.9492,286.04245,356.00046,214.72491,352.2346,249.53012,41.79773,1.05770553953354,9.21725801799986,389.00595,237.97644,361.2407,244.26552,368.5748,244.19263,26.647339,12.1932181262712,7.67437057603726
a19_s1_t1_color.avi,a19,s1,t1,346.9492,286.04245,356.00046,214.72491,352.2346,249.53012,41.79773,1.05770553953354,9.21725801799986,389.00595,237.97644,361.2407,244.26552,368.5748,244.19263,26.647339,12.1932181262712,7.67437057603726
a11_s7_t1_color.avi,a11,s7,t1,330.02206,216.99326,310.37582,161.35728,310.4189,160.19133,76.405075,158.434249547311,10.1545321859162,261.00702,248.99689,260.61423,249.27707,270.00443,242.16876,15.825531,1.62494635886027,7.72240597231825
a11_s7_t1_color.avi,a11,s7,t1,330.02206,216.99326,310.37582,161.35728,310.4189,160.19133,76.405075,158.434249547311,10.1545321859162,261.00702,248.99689,260.61423,249.27707,270.00443,242.16876,15.825531,1.62494635886027,7.72240597231825
a2_s6_t1_color.avi,a2,s6,t1,279.79764,105.99053,282.61288,106.00392,273.0177,105.91936,6.8511124,0.232335249292947,3.28454554062101,319.85715,106.01863,321.72647,106.08324,315.01242,106.59831,5.424408,6.36633338033321,8.03304579055935
a2_s6_t1_color.avi,a2,s6,t1,279.79764,105.99053,282.61288,106.00392,273.0177,105.91936,6.8511124,0.232335249292947,3.28454554062101,319.85715,106.01863,321.72647,106.08324,315.01242,106.59831,5.424408,6.36633338033321,8.03304579055935
a19_s3_t1_color.avi,a19,s3,t1,271.03665,295.03555,271.27042,294.8721,268.612,294.39755,3.0626526,45.0830324688278,5.71059313749963,273.00546,357.9905,273.21094,357.97437,271.78842,358.01932,1.2458496,2.68233229003051,8.04946697552836
a19_s3_t1_color.avi,a19,s3,t1,271.03665,295.03555,271.27042,294.8721,268.612,294.39755,3.0626526,45.0830324688278,5.71059313749963,273.00546,357.9905,273.21094,357.97437,271.78842,358.01932,1.2458496,2.68233229003051,8.04946697552836
a17_s7_t1_color.avi,a17,s7,t1,303.5488,223.17888,311.72464,217.76552,322.18124,266.68524,62.13881,68.5562207668126,13.0228294162729,320.56842,217.05623,322.21872,208.88612,325.87183,256.26196,44.50914,15.8289617682928,8.18895076601086
a17_s7_t1_color.avi,a17,s7,t1,303.5488,223.17888,311.72464,217.76552,322.18124,266.68524,62.13881,68.5562207668126,13.0228294162729,320.56842,217.05623,322.21872,208.88612,325.87183,256.26196,44.50914,15.8289617682928,8.18895076601086
a27_s6_t1_color.avi,a27,s6,t1,273.96634,105.98726,275.909,106.174675,292.2527,177.29977,89.59886,108.451726915988,60.8822225751258,309.0005,324.99393,309.18262,323.57065,308.44965,353.51062,29.067535,5.88978554042661,8.23097510119038
a27_s6_t1_color.avi,a27,s6,t1,273.96634,105.98726,275.909,106.174675,292.2527,177.29977,89.59886,108.451726915988,60.8822225751258,309.0005,324.99393,309.18262,323.57065,308.44965,353.51062,29.067535,5.88978554042661,8.23097510119038
a27_s1_t1_color.avi,a27,s1,t1,286.91412,177.97191,290.29077,175.84213,288.59283,235.03522,58.74202,56.1158010959347,83.9751176867266,300.03387,358.01108,300.05768,357.98987,314.92972,344.81763,28.089294,179.829888255207,8.32293616013278
a27_s1_t1_color.avi,a27,s1,t1,286.91412,177.97191,290.29077,175.84213,288.59283,235.03522,58.74202,56.1158010959347,83.9751176867266,300.03387,358.01108,300.05768,357.98987,314.92972,344.81763,28.089294,179.829888255207,8.32293616013278
a27_s4_t3_color.avi,a27,s4,t3,341.90625,250.98517,351.07266,250.96378,356.7748,249.76093,16.092804,168.222004341157,3.00301057600097,302.9405,358.02853,304.47562,361.00247,301.76944,351.34625,7.8533325,11.6468293616356,8.57089479118558
a27_s4_t3_color.avi,a27,s4,t3,341.90625,250.98517,351.07266,250.96378,356.7748,249.76093,16.092804,168.222004341157,3.00301057600097,302.9405,358.02853,304.47562,361.00247,301.76944,351.34625,7.8533325,11.6468293616356,8.57089479118558
a11_s1_t1_color.avi,a11,s1,t1,344.75833,286.08243,334.345,225.98267,331.63663,243.8593,55.344833,18.4449167724638,19.6879678407732,388.99762,238.04742,363.36453,245.28479,409.76132,244.53543,27.251709,14.8414421349988,9.03445760287997
a11_s1_t1_color.avi,a11,s1,t1,344.75833,286.08243,334.345,225.98267,331.63663,243.8593,55.344833,18.4449167724638,19.6879678407732,388.99762,238.04742,363.36453,245.28479,409.76132,244.53543,27.251709,14.8414421349988,9.03445760287997
a13_s1_t2_color.avi,a13,s1,t2,345.94006,250.96745,330.55984,209.77202,323.61615,182.39906,90.8923,173.760941809738,160.04418787796,282.83957,177.08832,280.97952,179.39041,278.4484,180.66173,7.9645844,155.606668539601,9.09996148209083
a13_s1_t2_color.avi,a13,s1,t2,345.94006,250.96745,330.55984,209.77202,323.61615,182.39906,90.8923,173.760941809738,160.04418787796,282.83957,177.08832,280.97952,179.39041,278.4484,180.66173,7.9645844,155.606668539601,9.09996148209083
a2_s6_t3_color.avi,a2,s6,t3,272.9617,219.9957,262.3075,207.38147,258.3702,209.90717,24.680023,97.50562835438,9.79584547609767,319.9326,105.97822,321.2977,106.06107,315.45233,107.8115,6.3135376,20.1439131349001,9.16639979102219
a2_s6_t3_color.avi,a2,s6,t3,272.9617,219.9957,262.3075,207.38147,258.3702,209.90717,24.680023,97.50562835438,9.79584547609767,319.9326,105.97822,321.2977,106.06107,315.45233,107.8115,6.3135376,20.1439131349001,9.16639979102219
a13_s4_t3_color.avi,a13,s4,t3,343.76703,249.98466,323.24536,202.68745,314.66977,201.12154,77.96039,123.803714063098,164.281572190166,279.8644,357.97977,280.19138,358.02155,281.10406,357.89603,1.3233948,164.887834796451,9.42809693007248
a13_s4_t3_color.avi,a13,s4,t3,343.76703,249.98466,323.24536,202.68745,314.66977,201.12154,77.96039,123.803714063098,164.281572190166,279.8644,357.97977,280.19138,358.02155,281.10406,357.89603,1.3233948,164.887834796451,9.42809693007248
a11_s7_t4_color.avi,a11,s7,t4,290.0287,234.01804,289.29718,232.68385,284.17966,248.63956,20.47055,46.5178685892484,140.515227760786,300.9949,155.95076,294.5831,158.88472,299.84756,157.79091,2.9874878,12.8507273542502,9.4331355636759
a11_s7_t4_color.avi,a11,s7,t4,290.0287,234.01804,289.29718,232.68385,284.17966,248.63956,20.47055,46.5178685892484,140.515227760786,300.9949,155.95076,294.5831,158.88472,299.84756,157.79091,2.9874878,12.8507273542502,9.4331355636759
a19_s4_t2_color.avi,a19,s4,t2,343.01736,250.99469,327.77396,251.59694,337.08948,254.42804,9.361237,19.1671884398745,4.20829958380939,278.00433,358.02844,278.66162,358.01727,278.46375,357.9246,0.56326294,26.0711721268524,9.46232220802557
a19_s4_t2_color.avi,a19,s4,t2,343.01736,250.99469,327.77396,251.59694,337.08948,254.42804,9.361237,19.1671884398745,4.20829958380939,278.00433,358.02844,278.66162,358.01727,278.46375,357.9246,0.56326294,26.0711721268524,9.46232220802557
a19_s2_t3_color.avi,a19,s2,t3,306.96042,211.97055,305.37277,207.33786,307.51175,211.76215,0.7597351,6.88517599522289,0.060979157273584,291.9812,359.93857,292.14917,359.89865,292.4423,359.84518,0.5544739,176.969293531085,9.46232220802561
a19_s2_t3_color.avi,a19,s2,t3,306.96042,211.97055,305.37277,207.33786,307.51175,211.76215,0.7597351,6.88517599522289,0.060979157273584,291.9812,359.93857,292.14917,359.89865,292.4423,359.84518,0.5544739,176.969293531085,9.46232220802561
a9_s2_t3_color.avi,a9,s2,t3,303.9149,297.91394,301.9873,298.06,334.9564,196.6012,132.35425,67.6652578423849,11.0081205891678,320.94873,212.96552,362.54187,197.5606,330.33185,255.65286,52.070465,40.6700436844261,9.55376728256182
a9_s2_t3_color.avi,a9,s2,t3,303.9149,297.91394,301.9873,298.06,334.9564,196.6012,132.35425,67.6652578423849,11.0081205891678,320.94873,212.96552,362.54187,197.5606,330.33185,255.65286,52.070465,40.6700436844261,9.55376728256182
a5_s7_t3_color.avi,a5,s7,t3,343.95377,249.96408,339.3796,221.25919,308.05634,163.4063,122.455215,160.621598866892,24.8702298723673,329.93796,215.974,325.64822,212.39125,307.63245,162.3328,75.94672,149.66187963054,9.58159971437262
a5_s7_t3_color.avi,a5,s7,t3,343.95377,249.96408,339.3796,221.25919,308.05634,163.4063,122.455215,160.621598866892,24.8702298723673,329.93796,215.974,325.64822,212.39125,307.63245,162.3328,75.94672,149.66187963054,9.58159971437262
a3_s4_t3_color.avi,a3,s4,t3,345.8574,250.02782,345.59796,249.97107,330.18332,254.42133,20.067581,151.557917306435,168.478104640474,389.01764,238.01904,338.5655,245.36539,378.76648,236.40454,11.865662,4.28124859703521,9.98942709379172
a3_s4_t3_color.avi,a3,s4,t3,345.8574,250.02782,345.59796,249.97107,330.18332,254.42133,20.067581,151.557917306435,168.478104640474,389.01764,238.01904,338.5655,245.36539,378.76648,236.40454,11.865662,4.28124859703521,9.98942709379172
a9_s7_t3_color.avi,a9,s7,t3,326.78165,216.99599,348.1057,246.71365,384.18765,245.48984,85.89986,123.718934161582,73.9359209915738,389.0216,238.00142,389.0053,238.01974,316.64468,245.05283,79.42833,137.196796903167,10.1887273541702
a9_s7_t3_color.avi,a9,s7,t3,326.78165,216.99599,348.1057,246.71365,384.18765,245.48984,85.89986,123.718934161582,73.9359209915738,389.0216,238.00142,389.0053,238.01974,316.64468,245.05283,79.42833,137.196796903167,10.1887273541702
a8_s4_t3_color.avi,a8,s4,t3,346.15924,251.01886,304.74744,203.52214,309.27405,203.82205,84.082,45.124624081083,14.6531794604949,263.10556,244.96906,264.31277,244.68336,263.71762,243.62164,1.9594727,74.0412029385782,10.4077113124901
a8_s4_t3_color.avi,a8,s4,t3,346.15924,251.01886,304.74744,203.52214,309.27405,203.82205,84.082,45.124624081083,14.6531794604949,263.10556,244.96906,264.31277,244.68336,263.71762,243.62164,1.9594727,74.0412029385782,10.4077113124901
a23_s6_t3_color.avi,a23,s6,t3,343.66507,249.99356,340.95944,250.09044,349.11545,250.00383,5.4606476,1.44220655656501,174.769428068981,289.86145,358.01407,281.82797,358.0865,292.76453,357.77618,3.1409607,1.10875198030988,10.5610951033776
a23_s6_t3_color.avi,a23,s6,t3,343.66507,249.99356,340.95944,250.09044,349.11545,250.00383,5.4606476,1.44220655656501,174.769428068981,289.86145,358.01407,281.82797,358.0865,292.76453,357.77618,3.1409607,1.10875198030988,10.5610951033776
a21_s2_t4_color.avi,a21,s2,t4,325.9487,356.96753,325.5086,361.98557,330.88315,179.15456,182.74742,3.32843369911975,89.7871899465133,301.0776,159.93835,297.00458,257.51862,250.20952,256.52835,147.45808,91.1778575343706,10.679816131044
a21_s2_t4_color.avi,a21,s2,t4,325.9487,356.96753,325.5086,361.98557,330.88315,179.15456,182.74742,3.32843369911975,89.7871899465133,301.0776,159.93835,297.00458,257.51862,250.20952,256.52835,147.45808,91.1778575343706,10.679816131044
a11_s2_t3_color.avi,a11,s2,t3,320.99072,212.98161,300.36627,217.87502,307.57446,218.63437,19.069016,19.3610133236957,87.790298008699,283.8595,211.03886,280.34503,212.58101,283.04572,218.01541,7.790329,87.2662666793355,10.7736614446057
a11_s2_t3_color.avi,a11,s2,t3,320.99072,212.98161,300.36627,217.87502,307.57446,218.63437,19.069016,19.3610133236957,87.790298008699,283.8595,211.03886,280.34503,212.58101,283.04572,218.01541,7.790329,87.2662666793355,10.7736614446057
a11_s3_t1_color.avi,a11,s3,t1,301.0354,153.01422,272.76236,176.4683,271.5899,206.80392,83.2352,131.890977694927,47.750548211039,388.99396,237.03177,347.90375,247.34096,370.8367,246.81998,27.945465,12.7829296826567,10.8492363291929
a11_s3_t1_color.avi,a11,s3,t1,301.0354,153.01422,272.76236,176.4683,271.5899,206.80392,83.2352,131.890977694927,47.750548211039,388.99396,237.03177,347.90375,247.34096,370.8367,246.81998,27.945465,12.7829296826567,10.8492363291929
a20_s3_t3_color.avi,a20,s3,t3,271.97192,297.0187,270.6144,295.5918,270.78778,296.5525,1.6503601,33.3425780901287,39.2894068625004,273.953,358.02698,273.5835,358.0234,273.75836,357.964,0.2576294,19.3209145780753,11.3099324740202
a20_s3_t3_color.avi,a20,s3,t3,271.97192,297.0187,270.6144,295.5918,270.78778,296.5525,1.6503601,33.3425780901287,39.2894068625004,273.953,358.02698,273.5835,358.0234,273.75836,357.964,0.2576294,19.3209145780753,11.3099324740202
a16_s7_t1_color.avi,a16,s7,t1,312.17676,232.09557,312.78455,230.74573,287.08768,268.3353,61.32881,10.116703388469,145.262633210676,302.01874,155.944,302.06363,154.61827,301.73987,155.5158,0.707077,17.8963898163149,11.3099324740202
a16_s7_t1_color.avi,a16,s7,t1,312.17676,232.09557,312.78455,230.74573,287.08768,268.3353,61.32881,10.116703388469,145.262633210676,302.01874,155.944,302.06363,154.61827,301.73987,155.5158,0.707077,17.8963898163149,11.3099324740202
a15_s1_t1_color.avi,a15,s1,t1,349.41675,291.67313,359.08237,198.35345,333.81012,221.58147,85.69829,41.500184655925,8.60810776992063,388.9694,236.98547,336.02,190.81787,338.59335,248.06088,61.451447,46.3401985865708,11.5681447681068
a15_s1_t1_color.avi,a15,s1,t1,349.41675,291.67313,359.08237,198.35345,333.81012,221.58147,85.69829,41.500184655925,8.60810776992063,388.9694,236.98547,336.02,190.81787,338.59335,248.06088,61.451447,46.3401985865708,11.5681447681068
a22_s7_t4_color.avi,a22,s7,t4,291.49402,235.06009,294.2581,233.73114,321.67618,296.16473,91.286804,88.0309785976225,29.8498345108458,306.18134,342.04865,308.22247,324.57318,301.3768,338.87137,7.9818115,18.9221431477846,11.6548719247958
a22_s7_t4_color.avi,a22,s7,t4,291.49402,235.06009,294.2581,233.73114,321.67618,296.16473,91.286804,88.0309785976225,29.8498345108458,306.18134,342.04865,308.22247,324.57318,301.3768,338.87137,7.9818115,18.9221431477846,11.6548719247958
a20_s7_t2_color.avi,a20,s7,t2,314.0023,205.04134,313.39954,188.70427,331.33658,254.12766,66.42061,13.2189930783604,24.1671864340051,320.01663,217.01372,313.67932,178.4388,339.59424,256.46564,59.029526,9.04324518030273,12.531451615924
a20_s7_t2_color.avi,a20,s7,t2,314.0023,205.04134,313.39954,188.70427,331.33658,254.12766,66.42061,13.2189930783604,24.1671864340051,320.01663,217.01372,313.67932,178.4388,339.59424,256.46564,59.029526,9.04324518030273,12.531451615924
a27_s4_t4_color.avi,a27,s4,t4,341.93576,250.9605,344.69504,248.2218,314.69592,203.28218,74.91815,101.060686677817,8.22949922736313,303.01968,358.98584,303.95273,361.2208,305.4137,347.66592,13.713928,28.8111570983551,12.5359599598546
a27_s4_t4_color.avi,a27,s4,t4,341.93576,250.9605,344.69504,248.2218,314.69592,203.28218,74.91815,101.060686677817,8.22949922736313,303.01968,358.98584,303.95273,361.2208,305.4137,347.66592,13.713928,28.8111570983551,12.5359599598546
a25_s4_t1_color.avi,a25,s4,t1,301.05304,153.83252,301.1178,162.0412,301.3659,210.77547,57.255814,179.838954452405,15.2303045948157,289.50256,196.19676,290.76932,203.53406,292.2747,247.26443,53.839798,172.176213091671,12.5738883210385
a25_s4_t1_color.avi,a25,s4,t1,301.05304,153.83252,301.1178,162.0412,301.3659,210.77547,57.255814,179.838954452405,15.2303045948157,289.50256,196.19676,290.76932,203.53406,292.2747,247.26443,53.839798,172.176213091671,12.5738883210385
a16_s7_t4_color.avi,a16,s7,t4,303.0153,252.08942,307.87387,248.73189,317.60117,298.08716,60.58362,66.5029165313861,36.2362748476949,289.03162,234.0411,286.58435,218.81137,279.36594,231.09839,12.608398,39.5623327358186,12.6137797110244
a16_s7_t4_color.avi,a16,s7,t4,303.0153,252.08942,307.87387,248.73189,317.60117,298.08716,60.58362,66.5029165313861,36.2362748476949,289.03162,234.0411,286.58435,218.81137,279.36594,231.09839,12.608398,39.5623327358186,12.6137797110244
a27_s8_t2_color.avi,a27,s8,t2,275.9511,279.9998,275.4687,273.21204,279.65616,315.97986,39.68512,1.52670598315049,70.7198711481386,334.98306,280.00635,335.77744,272.859,337.53284,303.9298,26.473236,9.57553970948737,12.7488877303593
a27_s8_t2_color.avi,a27,s8,t2,275.9511,279.9998,275.4687,273.21204,279.65616,315.97986,39.68512,1.52670598315049,70.7198711481386,334.98306,280.00635,335.77744,272.859,337.53284,303.9298,26.473236,9.57553970948737,12.7488877303593
a23_s2_t2_color.avi,a23,s2,t2,283.86197,210.97203,281.09528,210.82443,284.9289,210.03578,2.0031738,14.6784177577903,27.9794743884801,302.00858,157.99342,301.78598,158.35654,301.94354,157.645,0.41345215,19.0229369829452,13.1622882687486
a23_s2_t2_color.avi,a23,s2,t2,283.86197,210.97203,281.09528,210.82443,284.9289,210.03578,2.0031738,14.6784177577903,27.9794743884801,302.00858,157.99342,301.78598,158.35654,301.94354,157.645,0.41345215,19.0229369829452,13.1622882687486
a7_s7_t1_color.avi,a7,s7,t1,326.94406,212.03555,320.90552,206.89107,323.46942,235.19937,26.638458,44.3957506208467,143.823064688841,261.01712,249.01512,257.7812,250.16734,252.85919,253.1723,12.315109,168.194585617831,13.1981841354509
a7_s7_t1_color.avi,a7,s7,t1,326.94406,212.03555,320.90552,206.89107,323.46942,235.19937,26.638458,44.3957506208467,143.823064688841,261.01712,249.01512,257.7812,250.16734,252.85919,253.1723,12.315109,168.194585617831,13.1981841354509
a9_s6_t4_color.avi,a9,s6,t4,39.016674,133.00735,39.00995,133.04242,549.0429,202.00851,579.0274,86.8434457126518,73.9600241336001,279.1988,105.051575,281.47794,105.22459,39.02264,133.01508,268.13965,10.8798371029906,13.3312888428825
a9_s6_t4_color.avi,a9,s6,t4,39.016674,133.00735,39.00995,133.04242,549.0429,202.00851,579.0274,86.8434457126518,73.9600241336001,279.1988,105.051575,281.47794,105.22459,39.02264,133.01508,268.13965,10.8798371029906,13.3312888428825
a1_s1_t1_color.avi,a1,s1,t1,400.9958,239.99664,361.16718,216.29218,368.99246,214.24586,57.754105,45.4141618185524,166.648051228844,299.0089,178.9598,294.92932,179.72559,296.96414,178.88899,2.11557,11.7180080004877,13.6713071321958
a1_s1_t1_color.avi,a1,s1,t1,400.9958,239.99664,361.16718,216.29218,368.99246,214.24586,57.754105,45.4141618185524,166.648051228844,299.0089,178.9598,294.92932,179.72559,296.96414,178.88899,2.11557,11.7180080004877,13.6713071321958
a16_s8_t1_color.avi,a16,s8,t1,260.99908,250.00713,259.8899,249.6693,290.19095,236.44746,42.751526,40.5133047167995,23.409394109633,341.9725,356.984,341.38013,357.01172,342.41568,357.0716,0.5307617,5.98735531988429,14.0362434679265
a16_s8_t1_color.avi,a16,s8,t1,260.99908,250.00713,259.8899,249.6693,290.19095,236.44746,42.751526,40.5133047167995,23.409394109633,341.9725,356.984,341.38013,357.01172,342.41568,357.0716,0.5307617,5.98735531988429,14.0362434679265
a1_s7_t4_color.avi,a1,s7,t4,289.0454,200.95352,287.68747,212.11896,344.61197,311.0827,165.69574,143.157994401728,88.1588293777962,326.0643,214.05232,334.41052,225.32219,343.72363,245.43376,49.04077,168.324692026607,14.0472892324142
a1_s7_t4_color.avi,a1,s7,t4,289.0454,200.95352,287.68747,212.11896,344.61197,311.0827,165.69574,143.157994401728,88.1588293777962,326.0643,214.05232,334.41052,225.32219,343.72363,245.43376,49.04077,168.324692026607,14.0472892324142
a27_s4_t1_color.avi,a27,s4,t1,342.0783,250.99718,337.8464,247.61696,320.80472,204.72018,67.55058,150.282527083557,45.4852773442866,304.04056,358.03088,302.5938,363.03528,302.83585,350.36298,8.87262,15.0301541802656,14.5129109228689
a27_s4_t1_color.avi,a27,s4,t1,342.0783,250.99718,337.8464,247.61696,320.80472,204.72018,67.55058,150.282527083557,45.4852773442866,304.04056,358.03088,302.5938,363.03528,302.83585,350.36298,8.87262,15.0301541802656,14.5129109228689
a13_s5_t2_color.avi,a13,s5,t2,282.98886,170.05174,282.13187,170.21317,278.67953,174.90395,9.16153,137.019608598176,1.51419819542695,302.0121,358.00235,302.128,357.889,301.72583,357.82986,0.45874023,52.7254745532179,14.706531212461
